,auto_id,Title,Company,Location,Link,Review,auto_id,auto_id.1
2900,113,Technical Records Support Analyst,Aecon Group,"Mcgregor, ON",https://ca.indeed.com/rc/clk?jk=56e438950a3946d4&fccid=142c552fa53fee9b&vjs=3,4,,
2901,114,Junior Geoscientist/ Environmental Scientist,RJ Burnside,"Orangeville, ON",https://ca.indeed.com/rc/clk?jk=32d9eb7f795a7826&fccid=735d6b731b321660&vjs=3,None,,
2902,115,Assessment Officer,Manitoba Government,"Dauphin, MB",https://ca.indeed.com/rc/clk?jk=58ee41c6df810c69&fccid=84928e77c488cf4e&vjs=3,3.7,,
2903,116,Forester,Louisiana-Pacific Corporation,"Bois-Franc, QC",https://ca.indeed.com/rc/clk?jk=e0a66e5379f0c861&fccid=16d447758b9e2f28&vjs=3,3.4,,
2904,117,"
Traffic Signal Design Clearance Technologist Grade 1",City of Winnipeg,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=53469b5757d53632&fccid=e34eff27bc02d86b&vjs=3,3.9,,
2905,118,"
Development Officer",City of Medicine Hat,"Medicine Hat, AB",https://ca.indeed.com/rc/clk?jk=2b241e4a82d50def&fccid=4867f4504aecb5be&vjs=3,3.3,,
2906,119,Field Forester - 1 Year Term,Southern NB Woodlands,"Sussex, NB",https://ca.indeed.com/rc/clk?jk=deb9c195d16d17e0&fccid=b680520115bfd867&vjs=3,2.7,,
2908,121,"
Intermediate Civil Technologist",GM BluePlan Engineering,"Guelph, ON+1 location",https://ca.indeed.com/rc/clk?jk=99dc7ad58b6c8033&fccid=ba2e651f68401474&vjs=3,3,,
2909,122,CAD Technician,Urbantech Consulting,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=a5f3c19df47bc5e5&fccid=f76d397b32a7bfcb&vjs=3,None,,
2910,123,Front End Developer,Lightspark,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=b0fc05750d8c5a6a&fccid=06926f09c00964a3&vjs=3,None,,
2911,124,Radio Frequency Designer,Aecon Group,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=4bd688fbc2c103b5&fccid=142c552fa53fee9b&vjs=3,4,,
2912,125,Economic Development Officer,Town of Bridgewater,"Bridgewater, NS",https://ca.indeed.com/rc/clk?jk=73d574a6b28d4758&fccid=88eb8751d337846b&vjs=3,None,,
2914,127,"
Senior Wildlife Biologist",Government of Alberta,"Fort McMurray, AB",https://ca.indeed.com/rc/clk?jk=00a1ab3e88a012c0&fccid=06eb55e7689c0bc2&vjs=3,4,,
2915,128,"
Agriculture - Ultimate Yield Technology Technician",Rack Petroleum,"Saskatoon, SK",https://ca.indeed.com/rc/clk?jk=a2a9f633f5023d70&fccid=16c4d9c8007e5662&vjs=3,4.3,,
2916,129,CAD TECHNICIAN/MUNICIPAL DESIGNER,Urbantech Consulting,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=c26bb194754a77a2&fccid=f76d397b32a7bfcb&vjs=3,None,,
2917,130,"
PDF - Bioacoustics Unit",University of Alberta,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=dcf77827dd31859e&fccid=09ac3ce4d9d271d1&vjs=3,4.3,,
2918,131,Développeur d'applications - Consultant en GIS,IBM,"Montréal, QC+1 location",https://ca.indeed.com/rc/clk?jk=9d798649a1c2b057&fccid=de71a49b535e21cb&vjs=3,3.9,,
2919,132,"
Engineering Co-op Student",Province of Nova Scotia,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=9802f473c06ef371&fccid=76b2daf26bb1853b&vjs=3,3.8,,
2921,134,Environmental Planner,Dillon Consulting Limited,"Oakville, ON",https://ca.indeed.com/rc/clk?jk=765cabcaabb2b2b4&fccid=6a34323eae72ab52&vjs=3,3.7,,
2922,135,Planning and Development Technologist,Strathcona County,"Sherwood Park, AB",https://ca.indeed.com/rc/clk?jk=6c5190ec4d457625&fccid=67cc90b006a49c5d&vjs=3,3.9,,
2923,136,"
Engineering Assistant IV - Connections Coordinator",City of Vancouver,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=c32e5f738fee1928&fccid=90ab8fff5b1630d8&vjs=3,3.7,,
2925,138,"Residential Market Studies Analyst, Economic Consulting",Altus Group,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=ef67c0c90c61f7d3&fccid=67fbdb0463ba7ad3&vjs=3,2.6,,
2927,140,"
Design Specialist II - DevOps Wireless Network Engineer",TELUS,"Windsor, ON+1 location",https://ca.indeed.com/rc/clk?jk=df2332a05f94cae5&fccid=ed81336789a877c2&vjs=3,3.9,,
2928,141,"
Protected Areas Project Coordinator",Ontario Nature,"Thunder Bay, ON",https://ca.indeed.com/rc/clk?jk=522c7e73a213258c&fccid=096cdd693d40cc43&vjs=3,None,,
2929,142,CAD Technician (Civil/Municipal),Urbantech Consulting,"London, ON•Remote",https://ca.indeed.com/rc/clk?jk=8e4f6f8ad2a905ba&fccid=f76d397b32a7bfcb&vjs=3,None,,
2930,143,"
Engineering Intern (Contract - One",North Bay City,Ontario,https://ca.indeed.com/rc/clk?jk=c3505f2df2385e1d&fccid=9189241248ec1604&vjs=3,None,,
2931,144,"
Engineering Work Experience Student (Traffic Engineering)",City of Edmonton,"Edmonton, AB•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=6630d9ff5ac30230&fccid=1bd3971bacd035e0&vjs=3,3.7,,
2932,145,Arpenteur / Arpenteuse,Pôle Emploi,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=9a006657bbfeb47d&fccid=a2879d256e7b9bda&vjs=3,None,,
2933,146,"
Tax Assessment & Appeals Advisor",City of Hamilton,"Hamilton, ON",https://ca.indeed.com/rc/clk?jk=dd9440b89abc1924&fccid=bc3edde79fc08191&vjs=3,4.2,,
2934,147,"Part Time Post Secondary Professor, Geographic Information S...",Algonquin College,"Pembroke, ON",https://ca.indeed.com/rc/clk?jk=6e62ff5d9ef0c4b2&fccid=0656da7d92a7f8ed&vjs=3,4.3,,
2935,148,"
CMMS/EAMS Advisor",GHD,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a1acecb625d534b4&fccid=25b9aa55f7b71e5c&vjs=3,3.6,,
2937,150,Infrastructure Records Coordinator,City of Barrie,"Barrie, ON",https://ca.indeed.com/rc/clk?jk=093720d36497dd7a&fccid=56897ef9a1dfc87f&vjs=3,3.9,,
2938,151,Environmental Planner - Transportation Infrastructure,Parsons,"Oakville, ON",https://ca.indeed.com/rc/clk?jk=272fd1f4f27df246&fccid=e8f998ddd15bac9c&vjs=3,3.9,,
2940,153,Senior CAD Operator,McElhanney Ltd.,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=b6fb0d06bbac0d66&fccid=ce625fe329965c2b&vjs=3,3.9,,
2941,154,Manager of Information Technology,Town of Strathmore,"Strathmore, AB",https://ca.indeed.com/rc/clk?jk=115572a009fc10d3&fccid=e2883ca7b2274b36&vjs=3,3.2,,
2942,155,"Technicien / Releveur(euse), Réseaux de distribution électri...",exp,"Sherbrooke, QC+2 locations",https://ca.indeed.com/rc/clk?jk=c35472841c6c94dd&fccid=976b101fe6125664&vjs=3,3.7,,
2944,157,Junior Environmental Professional,McElhanney Ltd.,"Prince George, BC",https://ca.indeed.com/rc/clk?jk=8bdc55afc61fea08&fccid=ce625fe329965c2b&vjs=3,3.9,,
2946,159,Forestry Field Staff – Seasonal,CCI Inc.,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=1483b2216651612f&fccid=981fb0df6a13e6c8&vjs=3,None,,
2947,160,Geotechnical Drilling Inspector,Thurber Engineering Ltd.,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=4332fea0c9989883&fccid=b10b3f2ff1445002&vjs=3,3.9,,
2948,161,Parks Mapping Coordinator,Saanich (District),"Saanich, BC",https://ca.indeed.com/rc/clk?jk=c96c180df598e758&fccid=7f2947cf4f49b79f&vjs=3,None,,
2949,162,engineering manager,Relieve Consulting Services Canada Inc.,"Windsor, ON",https://ca.indeed.com/rc/clk?jk=45eed59d3f001acd&fccid=36032e2ad1ed375e&vjs=3,None,,
2950,163,Développeur Python INT,CGI Inc,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=9748f4889655c7be&fccid=43a69183767d4301&vjs=3,3.6,,
2951,164,Environmental Scientist,Stantec,"Saskatoon, SK+1 location",https://ca.indeed.com/rc/clk?jk=ba8bb2811d7d1ba3&fccid=f1582c464db8553b&vjs=3,3.7,,
2952,165,"
Project Director – Howe Sound Marine Reference Guide",MakeWay,"Howe Sound, BC•Remote",https://ca.indeed.com/rc/clk?jk=5fa3e05297f7c9f4&fccid=f5746cbfced44b22&vjs=3,None,,
2953,166,"
Senior Systems Developer/Integrator",City of Ottawa,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=7e99b905668cf654&fccid=06f0c906048a9394&vjs=3,4.3,,
2955,168,Senior Geologist,Fladgate Exploration Consulting Corporation,"Thunder Bay, ON",https://ca.indeed.com/rc/clk?jk=63b78c99a137d232&fccid=cbe9bf1a45c86fff&vjs=3,None,,
2956,169,PLNG O 27R - Regional Planning Section Head - AMENDED,BC Public Service,"Hagensborg, BC",https://ca.indeed.com/rc/clk?jk=9a0c1d8edfdd78b8&fccid=65dd05622a756445&vjs=3,3.5,,
2957,170,Senior Agronomist,ASLE TECHNOLOGIES GROUP,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=6fc70350a3c9187f&fccid=938050c76fc2b5af&vjs=3,None,,
2958,171,Post-Doctoral Research Fellow,SickKids,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=810efacb881c4ed5&fccid=9645047fb7b1d4e3&vjs=3,4.2,,
2959,172,Junior Civil Technologist,GM BluePlan Engineering,"Kitchener, ON",https://ca.indeed.com/rc/clk?jk=c4aefa8250da6ef3&fccid=ba2e651f68401474&vjs=3,3,,
2960,173,Senior Exploration Geologist - Generative,South32,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=3375485b2221cb26&fccid=226df6aaaebb0bb5&vjs=3,None,,
2961,174,"
Project Director",MakeWay,British Columbia+1 location•Remote,https://ca.indeed.com/rc/clk?jk=1f77e8410af5170e&fccid=f5746cbfced44b22&vjs=3,None,,
2962,175,Planning Technician,Mission (City),"Mission, BC",https://ca.indeed.com/rc/clk?jk=1e51dfbdd41213df&fccid=f7b6ce2330b40dad&vjs=3,None,,
2963,176,Term Instructors – Environmental Resources Technology (Lillo...,Nicola Valley Institute of Technology,"Merritt, BC",https://ca.indeed.com/rc/clk?jk=1be37ab65e69fb78&fccid=090c87252a393cdc&vjs=3,4.7,,
2964,177,Environmental Strategist,City of Barrie,"Barrie, ON",https://ca.indeed.com/rc/clk?jk=cd70f97961d6af86&fccid=56897ef9a1dfc87f&vjs=3,3.9,,
2966,179,Software Developers,Environmental Criminology,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=cfaef0ea689f3bca&fccid=36e5457b801f42a0&vjs=3,None,,
2967,180,Quality Analyst,Safe Software,"Surrey, BC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=ac80636e226cad18&fccid=7134f3b0bafa5551&vjs=3,None,,
2969,182,Fiber Engineering Specialist,Zayo Group,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=d3c8bdd5e6d181c8&fccid=44666e7051739fbb&vjs=3,2.7,,
2972,185,"Planner, Heritage (Contract Up to 12 Months)",The Town of Caledon,"Caledon, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=db809c716a22a646&fccid=eef14c0c013e0f88&vjs=3,3.4,,
2974,187,Water Resources Engineer / Hydrologist,AquaResource Inc.,"Breslau, ON",https://ca.indeed.com/rc/clk?jk=15c7358dd67ce008&fccid=eef3709a574227a9&vjs=3,None,,
2975,188,"
Intermediate Fluvial Geomorphologist",AECOM,"London, ON",https://ca.indeed.com/rc/clk?jk=818fc5291346fabb&fccid=bafa4b35e9cd20ce&vjs=3,3.7,,
2977,190,Environmental/Civil Engineer,The Elm Group,"Engineer, BC",https://ca.indeed.com/rc/clk?jk=05500c5adef5caf7&fccid=8909d95e6ce9bc5f&vjs=3,None,,
2978,191,Junior Civil,MCW Group of Companies,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=12d3cce74c493e24&fccid=df93e1c82dcbc13a&vjs=3,None,,
2979,192,Hydraulic Analysis Engineer / EIT,AECOM,"Thornhill, ON",https://ca.indeed.com/rc/clk?jk=8e46280a7183c52e&fccid=bafa4b35e9cd20ce&vjs=3,3.7,,
2980,193,Surveyor,Miller Paving Limited,"New Liskeard, ON",https://ca.indeed.com/rc/clk?jk=ecab5b8e174fb775&fccid=5fd3bbe55bd9f7c6&vjs=3,3.5,,
2981,194,Technical Support Specialist,Safe Software,"Surrey, BC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=1260687653d58926&fccid=7134f3b0bafa5551&vjs=3,None,,
2982,195,Transportation Technical Assistant / Engineer-In-Training,Watt Consulting Group,"Vancouver, BC+1 location",https://ca.indeed.com/company/Watt-Consulting-Group/jobs/Transportation-Technical-Assistant-558792d154a7a355?fccid=5401c4120b1c4b0d&vjs=3,None,,
2983,196,"Geoscience Field, Laboratory, and Office Assistants - Resear...",Natural Resources Canada,Canada•Temporarily Remote,https://ca.indeed.com/rc/clk?jk=a4b5ccbe5d695af3&fccid=70ae16371d561945&vjs=3,4.1,,
2985,198,Fiber Engineer,Zayo Group,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=6ebfcf829a36488c&fccid=44666e7051739fbb&vjs=3,2.7,,
2986,199,Environmental Impact Assessment / Permitting Consultant (Ass...,ERM Group,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=b9cb6a4af6c6d015&fccid=3f0d5695925aa6ba&vjs=3,None,,
2987,200,Programmer Analyst GIS / Analyste-programmeur SIG,Fujitsu,Canada,https://ca.indeed.com/rc/clk?jk=0ba197048f017aa2&fccid=0d771a787e6e10bd&vjs=3,3.6,,
2988,201,Offshore Geotechnical Engineer,Alpha Adroit,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=0b5d469621c151c4&fccid=f1730941329f817c&vjs=3,None,,
2989,202,"
Career Opportunities: Geologist III (36665)",Cameco,Canada,https://ca.indeed.com/rc/clk?jk=4bc2dc9a2f34a492&fccid=aea73156a8998d68&vjs=3,4.1,,
2990,203,Regenerative Designer,Biomimicry Frontiers,"Guelph, ON•Remote",https://ca.indeed.com/rc/clk?jk=7cd69b484f95fcf4&fccid=7630dbb2593a9a0b&vjs=3,None,,
2991,204,Project Geologist,Alamos Gold Inc.,"Lynn Lake, MB",https://ca.indeed.com/rc/clk?jk=cbaf0fd46df65193&fccid=ed657f480955f7fe&vjs=3,None,,
2992,205,Senior Environmental Data Management (EDM) Specialist,Jacobs,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=1735f23ccb221be0&fccid=de56d7554bea5214&vjs=3,3.9,,
2993,206,"
Forestry Superintendent - Planning",Tolko Industries Ltd.,"High Level, AB",https://ca.indeed.com/rc/clk?jk=6937e0ee87f14218&fccid=0a7144e1c7612109&vjs=3,3.4,,
2994,207,SAFETY OFFICER - TEMPORARY OPPORTUNITY,Durham District School Board,"Whitby, ON",https://ca.indeed.com/rc/clk?jk=71d2a8d6e3d877a4&fccid=f36245f5725d8812&vjs=3,4.2,,
2995,208,Junior or Intermediate Civil/Water Resources Engineer,Klohn Crippen Berger,"Edmonton, AB+1 location",https://ca.indeed.com/company/Klohn-Crippen-Berger/jobs/Junior-or-Intermediate-Civil-Water-Resource-Engineer-e674e1909f8e64f8?fccid=bc2cb8ff54230cf5&vjs=3,4.1,,
2996,209,Supervisor of Traffic Field Services,"City of Burlington, Ontario","Burlington, ON","https://ca.indeed.com/company/City-of-Burlington,-Ontario/jobs/Supervisor-Traffic-Field-Service-b32fb30232671967?fccid=372b4d3da6f078c5&vjs=3",4.2,,
2997,210,Electrical Technician - Civil Engineering or Distribution,CIMA+,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=5d251af9c7e5794a&fccid=d73a8c5a37df8561&vjs=3,3.6,,
2998,211,"Postdoctoral Fellow, Global Water Futures",University of Saskatchewan,"Saskatoon, SK",https://ca.indeed.com/rc/clk?jk=8a7cf8997b5c6ed3&fccid=318d62c673342e64&vjs=3,4.2,,
2999,212,Stream Restoration Scientist - Junior,GHD,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=2a3e6dfa256fc63e&fccid=25b9aa55f7b71e5c&vjs=3,3.6,,
3000,213,Tenure Track Faculty Position (Open rank) - Department of Ge...,McGill University,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=92fb64b7d4c9ea5e&fccid=367ae0b0728910f4&vjs=3,4.3,,
3001,214,PLNG O 27R - Regional Planning Section Head - CLOSING DATE E...,BC Public Service,"Fort St. John, BC",https://ca.indeed.com/rc/clk?jk=5b9deace89a00046&fccid=65dd05622a756445&vjs=3,3.5,,
3002,215,"
Principal Minerals & Waste Planning Officer",Central Bedfordshire Council,"Shefford, QC",https://ca.indeed.com/rc/clk?jk=9cfa3afcbb494a21&fccid=63e120b06a8b71f4&vjs=3,None,,
3003,216,"
Project Manager, Wastewater Technical Services",City of Guelph,"Guelph, ON",https://ca.indeed.com/rc/clk?jk=a09e2c5e14f5e3df&fccid=e14299c90c5f08eb&vjs=3,3.8,,
3004,217,STO-RE 18R - District Range Technologist,BC Public Service,"Kamloops, BC",https://ca.indeed.com/rc/clk?jk=dcf45cfe99346ffd&fccid=65dd05622a756445&vjs=3,3.5,,
3006,219,Analyste Fonctionnel,Optel Group,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=7c43c14d31ce4f13&fccid=635882e9e2e9b710&vjs=3,3.6,,
3007,220,Project Geologist,Alamos Gold Young Davidson Mine,"Matachewan, ON",https://ca.indeed.com/rc/clk?jk=fc644b0e5c80f0e9&fccid=6800c33ecd1280f3&vjs=3,None,,
3008,221,Assistant Professor in Geographical Information Systems,Université de Montréal,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=76f1c62a93321e0e&fccid=b411342803771183&vjs=3,4.2,,
3009,222,Transport Planner,Steer,"Toronto, ON",https://ca.indeed.com/company/Steer/jobs/Transport-Planner-48f53af3d3b63d8f?fccid=561636f83d3c213d&vjs=3,None,,
3010,223,Ingénieur civil junior (Graduate Civil Engineer) (Available...,Arup,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=22c5fea683f8b4c7&fccid=38c0d5e4f2a99768&vjs=3,4.1,,
3011,224,Transportation Planner,McIntosh Perry,"Markham, ON",https://ca.indeed.com/rc/clk?jk=eaf35ee6a005c223&fccid=af4a21fe11006b2b&vjs=3,3.5,,
3012,225,Administrateur de systèmes d’information géographique (SIG),CGI Inc,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=ad563bfec2d06b53&fccid=43a69183767d4301&vjs=3,3.6,,
3013,226,Business Intelligence Engineer II - Logistics,Amazon Dev Centre Canada ULC,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=e160f5b526b29a53&fccid=fe2d21eef233e94a&vjs=3,3.5,,
3014,227,Software programmers,JCMB Technology,"Delson, QC",https://ca.indeed.com/rc/clk?jk=1c1a7bfc7c428f75&fccid=927020447303ca98&vjs=3,None,,
3015,228,"ESRA Developer JSAPI, Java",Maplesoft Group,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=d4d4876da508d5fb&fccid=9db2ebf51d40b305&vjs=3,3.5,,
3016,229,"
WATER RESOURCE ENGINEER",WSP,"Dartmouth, NS+4 locations",https://ca.indeed.com/rc/clk?jk=f9c537d2982575d0&fccid=125e77713a321cdc&vjs=3,3.7,,
3017,230,Program Standards Planner,Halifax Regional Municipality,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=fce386ed653c4b4c&fccid=3911a4869d010d10&vjs=3,4.3,,
3018,231,Sr. Business Intelligence Engineer - Logistics,Amazon Dev Centre Canada ULC,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=e8efd836dbe4daf1&fccid=fe2d21eef233e94a&vjs=3,3.5,,
3019,232,Harvesting Forester II,Louisiana-Pacific Corporation,"Fort St. John, BC",https://ca.indeed.com/rc/clk?jk=ae7b5d405bcddfe4&fccid=16d447758b9e2f28&vjs=3,3.4,,
3020,233,"Int Engineer/MTS, Software Development",MDA,"Richmond, BC",https://ca.indeed.com/rc/clk?jk=50d80aa879e0deb5&fccid=11f7828cf965b07c&vjs=3,3.5,,
3021,234,Asset Management Consultant,GM BluePlan Engineering,"Hamilton, ON",https://ca.indeed.com/rc/clk?jk=5975f7d647a2e715&fccid=ba2e651f68401474&vjs=3,3,,
3022,235,"
Civil Engineering Design & Drafting Technologist",Urban Systems,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=91c093e526b43c61&fccid=da6419f811da1339&vjs=3,4.2,,
3023,236,Surveyor,Telecon Design Inc,Newfoundland and Labrador,https://ca.indeed.com/rc/clk?jk=9f443101879cc702&fccid=d627515ff8d355dd&vjs=3,3,,
3024,237,System Configuration Specialist (Netsuite),Sheertex,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=d3de49c7bd7d6843&fccid=614f1d9cb7a0a207&vjs=3,3.1,,
3025,238,Senior Actuary (Pricing),BCAA,Canada,https://ca.indeed.com/rc/clk?jk=059c09a7f9491b0e&fccid=c3874ffbc0eac87d&vjs=3,4,,
3026,239,Environmental Inspector,Ghostpine Environmental Services,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=3f3f3bb812b3f2a6&fccid=74a76f7f72777652&vjs=3,2,,
3027,240,Environmental Project Engineer,SNC-Lavalin,"Fort St. John, BC",https://ca.indeed.com/rc/clk?jk=82257449710bcfc8&fccid=59b04a51f1164f7e&vjs=3,4,,
3028,241,CAD + 3D Modelling Technician,EKISTICS,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=7ef9d8c92858d297&fccid=8cceef6c5a237d2e&vjs=3,1.4,,
3029,242,Distribution Network Technician - Electrical or Civil,CIMA+,"Longueuil, QC",https://ca.indeed.com/rc/clk?jk=5536608a9032d301&fccid=d73a8c5a37df8561&vjs=3,3.6,,
3030,243,Real Estate Valuer (Ex CPA),Turner Drake & Partners Ltd.,"Halifax, NS•Remote",https://ca.indeed.com/rc/clk?jk=260dd37c43ccef3b&fccid=64c40e74822815c3&vjs=3,None,,
3031,244,Back End Developer,Lightspark,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=080273b099c25b19&fccid=06926f09c00964a3&vjs=3,None,,
3032,245,Field Director,Sources Archaeological & Heritage Research,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=82ae853c93abcf5a&fccid=b8e48c021f3df6b7&vjs=3,None,,
3033,246,Land Use Planner,Parsons Corporation,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=f754136a61121632&fccid=e8f998ddd15bac9c&vjs=3,3.9,,
3034,247,Woodlot Services Technician (Stumpage Buyer),Woodlands Head Office,"Saint John, NB",https://ca.indeed.com/rc/clk?jk=6e4e304c3036cf78&fccid=b680520115bfd867&vjs=3,2.7,,
3035,248,"Manager, Documents & Digital Archives",University of Waterloo,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=5b518b17758b386f&fccid=5bcffa6277080afe&vjs=3,4.5,,
3036,249,Analyste en solutions géomatiques,CGI Inc,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=d1a6ab344163f9b2&fccid=43a69183767d4301&vjs=3,3.6,,
3037,250,Lead Hand - Horticulture,Town of Newmarket,"Newmarket, ON",https://ca.indeed.com/rc/clk?jk=0a27750112dab8a1&fccid=918491760224f1d6&vjs=3,4.1,,
3038,251,Presales Solution Consultant,Harris Computer Systems,British Columbia,https://ca.indeed.com/rc/clk?jk=7229087792c6ac9f&fccid=c7a4f45e467435a8&vjs=3,3.3,,
3040,253,Lead Consultant – Contracts & Negotiations,The MEARIE Group,"Newmarket, ON",https://ca.indeed.com/rc/clk?jk=ac9ef26af68962ab&fccid=05cd95175163d972&vjs=3,None,,
3041,254,Postdoctoral Fellowship Position in Sustainable And Smart Ci...,University of Alberta,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=d58047fc5b6c1299&fccid=09ac3ce4d9d271d1&vjs=3,4.3,,
3043,256,Outside Plant Designer,Ledcor,"Victoria, BC+5 locations",https://ca.indeed.com/rc/clk?jk=90f43af8cb740e6e&fccid=858565e37a126a9f&vjs=3,3.7,,
3044,257,Electrical Distribution Technologist,MCW Group of Companies,"Vancouver, BC+1 location",https://ca.indeed.com/rc/clk?jk=3413c6ea10f13d75&fccid=df93e1c82dcbc13a&vjs=3,None,,
3045,258,Développeur de moteur de jeu / Game Engine Developer,CAE Inc.,"Saint-Laurent, QC•Remote",https://ca.indeed.com/rc/clk?jk=4ce37898b2f99653&fccid=b839f9af280b111f&vjs=3,3.6,,
3047,260,Analyste – ECM/GED/IIM,Indixio,"Saint-Hubert, QC",https://ca.indeed.com/rc/clk?jk=2ca2c3aa716b232a&fccid=3772df336b5f20a5&vjs=3,None,,
3048,261,Registries Officer,Government of New Brunswick,"Fredericton, NB",https://ca.indeed.com/rc/clk?jk=4469557b14912ec5&fccid=7ab20b450831af24&vjs=3,4.6,,
3049,262,Sessional - Faculty,Thompson Rivers University,British Columbia,https://ca.indeed.com/rc/clk?jk=8542fd65e9c4a08f&fccid=2d633bb4caa0ee09&vjs=3,4.4,,
3050,263,Senior Remote Sensing Specialist,Hatfield Consultants,"Calgary, AB+1 location",https://ca.indeed.com/company/Hatfield-Consultants/jobs/Senior-Remote-Sensing-Specialist-e91df22c18a92607?fccid=9f1a0c1d141cefa9&vjs=3,None,,
3051,264,Planner,Township of Spallumcheen,"Spallumcheen, BC",https://ca.indeed.com/rc/clk?jk=a8413ef57c3383ad&fccid=9866009ea420a1ff&vjs=3,None,,
3052,265,Planner,Spallumcheen (Township),"Spallumcheen, BC",https://ca.indeed.com/rc/clk?jk=c2c3ba7badcf5d0e&fccid=d6c9bc81a3dca1a6&vjs=3,None,,
3053,266,Geo-Environmental Engineer,Terraprobe Inc.,"Brampton, ON",https://ca.indeed.com/company/Terraprobe-Inc./jobs/Geo-Environmental-Engineer-22e1c411a6a7f186?fccid=d931e1c86f200f8f&vjs=3,None,,
3056,269,Senior Terrestrial Biologist/Ecologist,Cambium Inc.,"Barrie, ON",https://ca.indeed.com/rc/clk?jk=a85cdf8b91d3a3db&fccid=db6b0199b2d8d3d5&vjs=3,5,,
3057,270,Wetlands Workforce Field Crew Supervisor – Yaqan Nukiy Wetla...,BC Wildlife Federation,"Creston, BC",https://ca.indeed.com/rc/clk?jk=83580dc1ed51113a&fccid=9bc28fa3a031ba37&vjs=3,3.5,,
3058,271,"Director, Business Intelligence and Analytics",JDI IT,Canada,https://ca.indeed.com/rc/clk?jk=29987bdf2d1d8bb9&fccid=b680520115bfd867&vjs=3,2.7,,
3059,272,"
Civil Engineering Technologist, Fire Protection Specialist 1",Opta Information Intelligence Corp.,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=cafdefef2a583cc7&fccid=5faebc9fafcb4ddb&vjs=3,None,,
3060,273,"
Civil Engineering Technologist, Fire Protection Specialist 1...",Opta Information Intelligence Corp.,"Markham, ON",https://ca.indeed.com/rc/clk?jk=d1291bf45b12ca7f&fccid=5faebc9fafcb4ddb&vjs=3,None,,
3061,274,Transportation Engineer,HDR,"Richmond Hill, ON",https://ca.indeed.com/rc/clk?jk=70069326a5ee4366&fccid=c3725c584175877c&vjs=3,3.8,,
3062,275,"
Legal Assistant – Real Estate (12 Month Contract)",Ontario Northland,"North Bay, ON",https://ca.indeed.com/rc/clk?jk=52e9ae9102749de7&fccid=37e70d803433e9ff&vjs=3,4.1,,
